date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,temp_c,holiday_raw,is_us_federal_holiday
2013-02-08 13:00:00,,269.68,0.0,0.0,90.0,haze,haze,5312.0,-3.4699999999999704,,False
2013-02-08 14:00:00,,269.82,0.0,0.0,90.0,haze,haze,5642.0,-3.329999999999984,,False
2013-02-08 15:00:00,,270.16,0.0,0.0,90.0,clouds,overcast clouds,5858.0,-2.9899999999999523,,False
2013-02-08 16:00:00,,270.25,0.0,0.0,90.0,clouds,overcast clouds,6579.0,-2.8999999999999773,,False
2013-02-08 17:00:00,,270.34,0.0,0.0,90.0,clouds,overcast clouds,6095.0,-2.8100000000000023,,False
2013-02-08 18:00:00,,270.21,0.0,0.0,90.0,clouds,overcast clouds,4831.0,-2.9399999999999977,,False
2013-02-08 19:00:00,,270.02,0.0,0.0,90.0,clouds,overcast clouds,3621.0,-3.1299999999999955,,False
2013-02-08 20:00:00,,269.89,0.0,0.0,90.0,clouds,overcast clouds,2931.0,-3.259999999999991,,False
2013-02-08 21:00:00,,269.47,0.0,0.0,90.0,clouds,overcast clouds,2861.0,-3.67999999999995,,False
2013-02-08 22:00:00,,269.59,0.0,0.0,90.0,clouds,overcast clouds,3112.0,-3.5600000000000023,,False
2013-02-08 23:00:00,,269.19,0.0,0.0,90.0,clouds,overcast clouds,1856.0,-3.9599999999999795,,False
2013-02-09 01:00:00,,268.93,0.0,0.0,90.0,clouds,overcast clouds,721.0,-4.21999999999997,,False
2013-02-09 02:00:00,,269.11,0.0,0.0,90.0,clouds,overcast clouds,525.0,-4.039999999999964,,False
2013-02-09 04:00:00,,268.49,0.0,0.0,90.0,clouds,overcast clouds,426.0,-4.659999999999968,,False
2013-02-09 05:00:00,,267.43,0.0,0.0,90.0,clouds,overcast clouds,730.0,-5.71999999999997,,False
2013-02-09 07:00:00,,266.74,0.0,0.0,20.0,clouds,few clouds,1946.0,-6.409999999999968,,False
2013-02-09 08:00:00,,267.34,0.0,0.0,90.0,haze,haze,3001.0,-5.810000000000002,,False
2013-02-09 10:00:00,,267.8,0.0,0.0,20.0,clouds,few clouds,4170.0,-5.349999999999966,,False
2013-02-09 11:00:00,,268.37,0.0,0.0,5.0,clear,sky is clear,4383.0,-4.779999999999973,,False
2013-02-09 13:00:00,,269.27,0.0,0.0,1.0,clear,sky is clear,4799.0,-3.8799999999999955,,False
2013-02-09 14:00:00,,269.57,0.0,0.0,1.0,clear,sky is clear,4710.0,-3.579999999999984,,False
2013-02-09 15:00:00,,269.21,0.0,0.0,1.0,clear,sky is clear,4621.0,-3.9399999999999977,,False
2013-02-09 16:00:00,,269.13,0.0,0.0,1.0,clear,sky is clear,4880.0,-4.019999999999982,,False
2013-02-09 17:00:00,,268.41,0.0,0.0,1.0,clear,sky is clear,4374.0,-4.739999999999952,,False
2013-02-09 18:00:00,,267.65,0.0,0.0,40.0,clouds,scattered clouds,3972.0,-5.5,,False
2013-02-09 19:00:00,,267.23,0.0,0.0,40.0,clouds,scattered clouds,3334.0,-5.919999999999959,,False
2013-02-09 20:00:00,,267.49,0.0,0.0,75.0,clouds,broken clouds,2768.0,-5.659999999999968,,False
2013-02-09 21:00:00,,268.22,0.0,0.0,90.0,clouds,overcast clouds,3169.0,-4.92999999999995,,False
2013-02-09 22:00:00,,268.03,0.0,0.0,90.0,clouds,overcast clouds,4198.0,-5.1200000000000045,,False
2013-02-09 23:00:00,,268.88,0.0,0.0,90.0,clouds,overcast clouds,1997.0,-4.269999999999982,,False
2013-02-10 00:00:00,,269.24,0.0,0.0,90.0,clouds,overcast clouds,1230.0,-3.909999999999968,,False
2013-02-10 01:00:00,,269.41,0.0,0.0,90.0,clouds,overcast clouds,721.0,-3.7399999999999523,,False
2013-02-10 02:00:00,,269.19,0.0,0.0,90.0,clouds,overcast clouds,605.0,-3.9599999999999795,,False
2013-02-10 03:00:00,,269.64,0.0,0.0,90.0,clouds,overcast clouds,348.0,-3.509999999999991,,False
2013-02-10 04:00:00,,269.65,0.0,0.0,90.0,clouds,overcast clouds,299.0,-3.5,,False
2013-02-10 05:00:00,,269.74,0.0,0.0,90.0,clouds,overcast clouds,456.0,-3.409999999999968,,False
2013-02-10 07:00:00,,269.93,0.0,0.0,90.0,haze,haze,901.0,-3.2199999999999704,,False
2013-02-10 08:00:00,,270.21,0.0,0.0,90.0,haze,haze,1426.0,-2.9399999999999977,,False
2013-02-10 09:00:00,,270.4,0.0,0.0,90.0,haze,haze,1965.0,-2.75,,False
2013-02-10 10:00:00,,270.73,0.0,0.0,90.0,haze,haze,2146.0,-2.419999999999959,,False
2013-02-10 11:00:00,,271.14,0.0,0.0,90.0,haze,haze,2177.0,-2.009999999999991,,False
2013-02-10 13:00:00,,271.94,0.0,0.0,90.0,haze,haze,2059.0,-1.2099999999999795,,False
2013-02-10 14:00:00,,272.32,0.0,0.0,90.0,mist,mist,2212.0,-0.8299999999999841,,False
2013-02-10 16:00:00,,272.6,0.0,0.0,90.0,haze,haze,2460.0,-0.5499999999999545,,False
2013-02-10 17:00:00,,272.46,0.0,0.0,90.0,mist,mist,2230.0,-0.6899999999999977,,False
2013-02-10 19:00:00,,271.98,0.0,0.0,90.0,mist,mist,1539.0,-1.169999999999959,,False
2013-02-10 20:00:00,,271.83,0.0,0.0,90.0,mist,mist,1330.0,-1.3199999999999932,,False
2013-02-10 22:00:00,,271.6,0.0,0.0,90.0,mist,mist,1021.0,-1.5499999999999545,,False
2013-02-10 23:00:00,,271.37,0.0,0.0,90.0,mist,mist,723.0,-1.7799999999999727,,False
2013-02-11 01:00:00,,271.04,0.0,0.0,90.0,haze,haze,252.0,-2.109999999999957,,False
2013-02-11 02:00:00,,271.13,0.0,0.0,90.0,haze,haze,265.0,-2.019999999999982,,False
2013-02-11 04:00:00,,271.0,0.0,0.0,90.0,snow,heavy snow,807.0,-2.1499999999999773,,False
2013-02-11 05:00:00,,270.86,0.0,0.0,90.0,snow,heavy snow,2419.0,-2.2899999999999636,,False
2013-02-11 07:00:00,,270.82,0.0,0.0,90.0,snow,heavy snow,5325.0,-2.329999999999984,,False
2013-02-11 08:00:00,,270.82,0.0,0.0,90.0,haze,haze,5032.0,-2.329999999999984,,False
2013-02-11 10:00:00,,271.57,0.0,0.0,90.0,mist,mist,3866.0,-1.579999999999984,,False
2013-02-11 11:00:00,,272.0,0.0,0.0,90.0,fog,fog,3959.0,-1.1499999999999773,,False
2013-02-11 13:00:00,,272.54,0.0,0.0,90.0,fog,fog,4200.0,-0.6099999999999568,,False
2013-02-11 14:00:00,,272.91,0.0,0.0,90.0,snow,heavy snow,4723.0,-0.23999999999995225,,False
2013-02-11 15:00:00,,273.32,0.0,0.0,90.0,snow,heavy snow,5177.0,0.17000000000001592,,False
2013-02-11 16:00:00,,273.41,0.0,0.0,90.0,snow,heavy snow,6202.0,0.26000000000004775,,False
2013-02-11 17:00:00,,273.59,0.0,0.0,90.0,rain,light rain,5789.0,0.4399999999999977,,False
2013-02-11 18:00:00,,273.46,0.0,0.0,90.0,mist,mist,4095.0,0.3100000000000023,,False
2013-02-11 19:00:00,,273.47,0.0,0.0,90.0,rain,light rain,2782.0,0.32000000000005,,False
2013-02-11 20:00:00,,273.14,0.0,0.0,90.0,snow,heavy snow,2452.0,-0.009999999999990905,,False
2013-02-11 21:00:00,,272.7,0.0,0.0,90.0,snow,heavy snow,2060.0,-0.44999999999998863,,False
2013-02-11 22:00:00,,272.61,0.0,0.0,90.0,mist,mist,1407.0,-0.5399999999999636,,False
2013-02-11 23:00:00,,271.94,0.0,0.0,90.0,snow,heavy snow,958.0,-1.2099999999999795,,False
2013-02-12 00:00:00,,271.76,0.0,0.0,90.0,mist,mist,522.0,-1.3899999999999864,,False
2013-02-12 01:00:00,,271.7,0.0,0.0,90.0,mist,mist,332.0,-1.4499999999999886,,False
2013-02-12 02:00:00,,271.51,0.0,0.0,90.0,snow,heavy snow,289.0,-1.6399999999999864,,False
2013-02-12 03:00:00,,271.37,0.0,0.0,90.0,mist,mist,343.0,-1.7799999999999727,,False
2013-02-12 04:00:00,,270.92,0.0,0.0,90.0,snow,heavy snow,782.0,-2.2299999999999613,,False
2013-02-12 07:00:00,,269.46,0.0,0.0,90.0,snow,heavy snow,6655.0,-3.6899999999999977,,False
2013-02-12 08:00:00,,269.05,0.0,0.0,90.0,snow,heavy snow,6198.0,-4.099999999999966,,False
2013-02-12 09:00:00,,269.47,0.0,0.0,90.0,clouds,overcast clouds,5011.0,-3.67999999999995,,False
2013-02-12 10:00:00,,269.6,0.0,0.0,90.0,clouds,overcast clouds,4386.0,-3.5499999999999545,,False
2013-02-12 11:00:00,,269.8,0.0,0.0,90.0,clouds,overcast clouds,4614.0,-3.349999999999966,,False
2013-02-12 12:00:00,,270.13,0.0,0.0,90.0,clouds,overcast clouds,4759.0,-3.019999999999982,,False
2013-02-12 13:00:00,,269.95,0.0,0.0,90.0,clouds,overcast clouds,4834.0,-3.1999999999999886,,False
2013-02-12 14:00:00,,269.8,0.0,0.0,90.0,clouds,overcast clouds,5209.0,-3.349999999999966,,False
2013-02-12 15:00:00,,269.15,0.0,0.0,90.0,clouds,overcast clouds,5716.0,-4.0,,False
2013-02-12 16:00:00,,269.03,0.0,0.0,90.0,clouds,overcast clouds,6381.0,-4.1200000000000045,,False
2013-02-12 17:00:00,,268.41,0.0,0.0,90.0,clouds,overcast clouds,6079.0,-4.739999999999952,,False
2013-02-12 18:00:00,,268.54,0.0,0.0,90.0,clouds,overcast clouds,4623.0,-4.609999999999957,,False
2013-02-12 19:00:00,,267.15,0.0,0.0,90.0,clouds,overcast clouds,3205.0,-6.0,,False
2013-02-12 21:00:00,,267.15,0.0,0.0,90.0,clouds,overcast clouds,2669.0,-6.0,,False
2013-02-12 22:00:00,,267.15,0.0,0.0,90.0,clouds,overcast clouds,1622.0,-6.0,,False
2013-02-13 00:00:00,,263.47,0.0,0.0,0.0,clear,sky is clear,559.0,-9.67999999999995,,False
2013-02-13 01:00:00,,263.47,0.0,0.0,0.0,clear,sky is clear,333.0,-9.67999999999995,,False
2013-02-13 02:00:00,,263.47,0.0,0.0,0.0,clear,sky is clear,264.0,-9.67999999999995,,False
2013-02-13 04:00:00,,266.15,0.0,0.0,90.0,snow,heavy snow,771.0,-7.0,,False
2013-02-13 05:00:00,,263.66,0.0,0.0,4.0,clear,sky is clear,2611.0,-9.489999999999952,,False
2013-02-13 06:00:00,,266.15,0.0,0.0,40.0,clouds,scattered clouds,5246.0,-7.0,,False
2013-02-13 08:00:00,,266.9,0.0,0.0,77.0,clouds,broken clouds,6544.0,-6.25,,False
2013-02-13 10:00:00,,269.13,0.0,0.0,40.0,clouds,scattered clouds,4559.0,-4.019999999999982,,False
2013-02-13 11:00:00,,270.47,0.0,0.0,75.0,clouds,broken clouds,4782.0,-2.67999999999995,,False
2013-02-13 13:00:00,,273.11,0.0,0.0,20.0,clouds,few clouds,5074.0,-0.03999999999996362,,False
2013-02-13 14:00:00,,273.89,0.0,0.0,20.0,clouds,few clouds,5313.0,0.7400000000000091,,False
2013-02-13 15:00:00,,274.06,0.0,0.0,1.0,clear,sky is clear,5875.0,0.910000000000025,,False
2013-02-13 16:00:00,,273.5,0.0,0.0,1.0,clear,sky is clear,6759.0,0.35000000000002274,,False
2013-02-13 17:00:00,,272.41,0.0,0.0,20.0,clouds,few clouds,6353.0,-0.7399999999999523,,False
2013-02-13 18:00:00,,270.79,0.0,0.0,20.0,clouds,few clouds,4704.0,-2.359999999999957,,False
2013-02-13 19:00:00,,269.95,0.0,0.0,20.0,clouds,few clouds,3098.0,-3.1999999999999886,,False
2013-02-13 20:00:00,,269.58,0.0,0.0,40.0,clouds,scattered clouds,2896.0,-3.569999999999993,,False
2013-02-13 21:00:00,,269.01,0.0,0.0,75.0,clouds,broken clouds,2344.0,-4.139999999999986,,False
2013-02-13 22:00:00,,268.95,0.0,0.0,90.0,clouds,overcast clouds,1663.0,-4.199999999999989,,False
2013-02-13 23:00:00,,268.49,0.0,0.0,40.0,clouds,scattered clouds,967.0,-4.659999999999968,,False
2013-02-14 00:00:00,,268.26,0.0,0.0,20.0,clouds,few clouds,567.0,-4.889999999999986,,False
2013-02-14 01:00:00,,267.49,0.0,0.0,75.0,clouds,broken clouds,375.0,-5.659999999999968,,False
2013-02-14 02:00:00,,267.22,0.0,0.0,75.0,clouds,broken clouds,278.0,-5.92999999999995,,False
2013-02-14 04:00:00,,266.82,0.0,0.0,90.0,clouds,overcast clouds,749.0,-6.329999999999984,,False
2013-02-14 05:00:00,,266.62,0.0,0.0,75.0,clouds,broken clouds,2527.0,-6.529999999999973,,False
2013-02-14 06:00:00,,266.26,0.0,0.0,90.0,clouds,overcast clouds,5016.0,-6.889999999999986,,False
2013-02-14 07:00:00,,266.57,0.0,0.0,75.0,clouds,broken clouds,5383.0,-6.579999999999984,,False
2013-02-14 08:00:00,,266.98,0.0,0.0,90.0,mist,mist,5433.0,-6.169999999999959,,False
2013-02-14 09:00:00,,268.36,0.0,0.0,90.0,clouds,overcast clouds,5493.0,-4.789999999999964,,False
2013-02-14 10:00:00,,269.61,0.0,0.0,75.0,clouds,broken clouds,4425.0,-3.5399999999999636,,False
2013-02-14 11:00:00,,271.94,0.0,0.0,90.0,clouds,overcast clouds,4818.0,-1.2099999999999795,,False
2013-02-14 12:00:00,,274.06,0.0,0.0,75.0,clouds,broken clouds,5026.0,0.910000000000025,,False
2013-02-14 13:00:00,,275.4,0.0,0.0,75.0,clouds,broken clouds,5015.0,2.25,,False
2013-02-14 14:00:00,,276.03,0.0,0.0,75.0,clouds,broken clouds,5493.0,2.8799999999999955,,False
2013-02-14 15:00:00,,276.16,0.0,0.0,75.0,clouds,broken clouds,6011.0,3.0100000000000477,,False
2013-02-14 16:00:00,,275.7,0.0,0.0,90.0,snow,heavy snow,6943.0,2.5500000000000114,,False
2013-02-14 17:00:00,,274.97,0.0,0.0,90.0,rain,light rain,6098.0,1.82000000000005,,False
2013-02-14 18:00:00,,274.25,0.0,0.0,90.0,snow,heavy snow,4528.0,1.1000000000000227,,False
2013-02-14 19:00:00,,274.01,0.0,0.0,90.0,snow,heavy snow,3330.0,0.8600000000000136,,False
2013-02-14 20:00:00,,273.77,0.0,0.0,90.0,mist,mist,2909.0,0.6200000000000045,,False
2013-02-14 21:00:00,,273.4,0.0,0.0,90.0,snow,heavy snow,3005.0,0.25,,False
2013-02-14 22:00:00,,273.45,0.0,0.0,90.0,snow,heavy snow,3814.0,0.30000000000001137,,False
2013-02-14 23:00:00,,273.35,0.0,0.0,90.0,fog,fog,1613.0,0.20000000000004547,,False
2013-02-15 00:00:00,,273.44,0.0,0.0,90.0,mist,mist,792.0,0.29000000000002046,,False
2013-02-15 01:00:00,,273.2,0.0,0.0,90.0,snow,heavy snow,465.0,0.05000000000001137,,False
2013-02-15 02:00:00,,272.5,0.0,0.0,90.0,snow,heavy snow,349.0,-0.6499999999999773,,False
2013-02-15 03:00:00,,271.71,0.0,0.0,90.0,snow,heavy snow,360.0,-1.4399999999999977,,False
2013-02-15 04:00:00,,271.0,0.0,0.0,90.0,clouds,overcast clouds,732.0,-2.1499999999999773,,False
2013-02-15 05:00:00,,270.08,0.0,0.0,90.0,clouds,overcast clouds,2364.0,-3.069999999999993,,False
2013-02-15 07:00:00,,268.7,0.0,0.0,40.0,clouds,scattered clouds,6660.0,-4.449999999999989,,False
2013-02-15 08:00:00,,268.93,0.0,0.0,40.0,mist,mist,5744.0,-4.21999999999997,,False
2013-02-15 10:00:00,,270.47,0.0,0.0,75.0,haze,haze,4742.0,-2.67999999999995,,False
2013-02-15 11:00:00,,270.8,0.0,0.0,75.0,clouds,broken clouds,5223.0,-2.349999999999966,,False
2013-02-15 13:00:00,,271.12,0.0,0.0,90.0,clouds,overcast clouds,5463.0,-2.0299999999999727,,False
2013-02-15 14:00:00,,271.08,0.0,0.0,75.0,clouds,broken clouds,5748.0,-2.069999999999993,,False
2013-02-15 15:00:00,,270.65,0.0,0.0,40.0,clouds,scattered clouds,6129.0,-2.5,,False
2013-02-15 16:00:00,,270.05,0.0,0.0,40.0,clouds,scattered clouds,6497.0,-3.099999999999966,,False
2013-02-15 17:00:00,,269.04,0.0,0.0,75.0,clouds,broken clouds,5915.0,-4.109999999999957,,False
2013-02-15 18:00:00,,268.03,0.0,0.0,75.0,clouds,broken clouds,4668.0,-5.1200000000000045,,False
2013-02-15 19:00:00,,267.21,0.0,0.0,75.0,clouds,broken clouds,3900.0,-5.939999999999998,,False
2013-02-15 20:00:00,,266.1,0.0,0.0,40.0,clouds,scattered clouds,3070.0,-7.0499999999999545,,False
2013-02-15 21:00:00,,264.9,0.0,0.0,20.0,clouds,few clouds,2755.0,-8.25,,False
2013-02-15 22:00:00,,264.38,0.0,0.0,20.0,clouds,few clouds,2382.0,-8.769999999999982,,False
2013-02-15 23:00:00,,263.26,0.0,0.0,1.0,clear,sky is clear,2977.0,-9.889999999999986,,False
2013-02-16 00:00:00,,262.21,0.0,0.0,20.0,clouds,few clouds,1494.0,-10.939999999999998,,False
2013-02-16 01:00:00,,261.41,0.0,0.0,90.0,clouds,overcast clouds,757.0,-11.739999999999952,,False
2013-02-16 02:00:00,,260.89,0.0,0.0,75.0,clouds,broken clouds,567.0,-12.259999999999991,,False
2013-02-16 03:00:00,,260.32,0.0,0.0,75.0,clouds,broken clouds,341.0,-12.829999999999984,,False
2013-02-16 04:00:00,,259.52,0.0,0.0,75.0,clouds,broken clouds,402.0,-13.629999999999995,,False
2013-02-16 05:00:00,,258.97,0.0,0.0,75.0,clouds,broken clouds,689.0,-14.17999999999995,,False
2013-02-16 07:00:00,,257.91,0.0,0.0,40.0,clouds,scattered clouds,1856.0,-15.239999999999952,,False
2013-02-16 08:00:00,,258.2,0.0,0.0,40.0,clouds,scattered clouds,2807.0,-14.949999999999989,,False
2013-02-16 09:00:00,,259.75,0.0,0.0,20.0,clouds,few clouds,3798.0,-13.399999999999977,,False
2013-02-16 10:00:00,,260.95,0.0,0.0,20.0,clouds,few clouds,3963.0,-12.199999999999989,,False
2013-02-16 11:00:00,,262.16,0.0,0.0,40.0,clouds,scattered clouds,4292.0,-10.989999999999952,,False
2013-02-16 12:00:00,,263.37,0.0,0.0,20.0,clouds,few clouds,4673.0,-9.779999999999973,,False
2013-02-16 13:00:00,,264.17,0.0,0.0,20.0,clouds,few clouds,4689.0,-8.979999999999961,,False
2013-02-16 14:00:00,,264.73,0.0,0.0,1.0,clear,sky is clear,4637.0,-8.419999999999959,,False
2013-02-16 15:00:00,,264.76,0.0,0.0,1.0,clear,sky is clear,4726.0,-8.389999999999986,,False
2013-02-16 16:00:00,,264.7,0.0,0.0,1.0,clear,sky is clear,4880.0,-8.449999999999989,,False
2013-02-16 17:00:00,,264.08,0.0,0.0,1.0,clear,sky is clear,4436.0,-9.069999999999993,,False
2013-02-16 18:00:00,,262.08,0.0,0.0,1.0,clear,sky is clear,4072.0,-11.069999999999993,,False
2013-02-16 19:00:00,,261.76,0.0,0.0,1.0,clear,sky is clear,3560.0,-11.389999999999986,,False
2013-02-16 20:00:00,,260.74,0.0,0.0,1.0,clear,sky is clear,2990.0,-12.409999999999968,,False
2013-02-16 21:00:00,,259.9,0.0,0.0,1.0,clear,sky is clear,3045.0,-13.25,,False
2013-02-16 22:00:00,,258.89,0.0,0.0,1.0,clear,sky is clear,2642.0,-14.259999999999991,,False
2013-02-16 23:00:00,,258.1,0.0,0.0,1.0,clear,sky is clear,1785.0,-15.049999999999955,,False
2013-02-17 01:00:00,,256.54,0.0,0.0,1.0,clear,sky is clear,740.0,-16.609999999999957,,False
2013-02-17 02:00:00,,256.66,0.0,0.0,75.0,mist,mist,613.0,-16.489999999999952,,False
2013-02-17 04:00:00,,256.84,0.0,0.0,40.0,snow,heavy snow,268.0,-16.310000000000002,,False
2013-02-17 05:00:00,,256.71,0.0,0.0,90.0,snow,heavy snow,426.0,-16.439999999999998,,False
2013-02-17 07:00:00,,256.8,0.0,0.0,90.0,mist,mist,962.0,-16.349999999999966,,False
2013-02-17 08:00:00,,257.14,0.0,0.0,20.0,mist,mist,1647.0,-16.00999999999999,,False
2013-02-17 10:00:00,,260.29,0.0,0.0,75.0,snow,heavy snow,3234.0,-12.859999999999957,,False
2013-02-17 11:00:00,,261.29,0.0,0.0,75.0,haze,haze,3580.0,-11.859999999999957,,False
2013-02-17 12:00:00,,262.66,0.0,0.0,40.0,snow,heavy snow,4143.0,-10.489999999999952,,False
2013-02-17 13:00:00,,264.09,0.0,0.0,20.0,clouds,few clouds,4312.0,-9.060000000000002,,False
2013-02-17 14:00:00,,264.76,0.0,0.0,20.0,clouds,few clouds,4422.0,-8.389999999999986,,False
2013-02-17 15:00:00,,265.53,0.0,0.0,1.0,clear,sky is clear,4165.0,-7.6200000000000045,,False
2013-02-17 16:00:00,,265.25,0.0,0.0,20.0,clouds,few clouds,4208.0,-7.899999999999977,,False
2013-02-17 17:00:00,,264.49,0.0,0.0,20.0,clouds,few clouds,4030.0,-8.659999999999968,,False
2013-02-17 18:00:00,,262.45,0.0,0.0,20.0,clouds,few clouds,3830.0,-10.699999999999989,,False
2013-02-17 19:00:00,,260.51,0.0,0.0,20.0,clouds,few clouds,4139.0,-12.639999999999986,,False
2013-02-17 20:00:00,,260.07,0.0,0.0,1.0,clear,sky is clear,3369.0,-13.079999999999984,,False
2013-02-17 21:00:00,,259.14,0.0,0.0,1.0,clear,sky is clear,2185.0,-14.009999999999991,,False
2013-02-17 22:00:00,,258.34,0.0,0.0,20.0,clouds,few clouds,1672.0,-14.810000000000002,,False
2013-02-17 23:00:00,,258.91,0.0,0.0,20.0,clouds,few clouds,985.0,-14.239999999999952,,False
2013-02-18 00:00:00,Washingtons Birthday,258.96,0.0,0.0,20.0,clouds,few clouds,556.0,-14.189999999999998,Washingtons Birthday,True
2013-02-18 01:00:00,,259.55,0.0,0.0,20.0,clouds,few clouds,379.0,-13.599999999999966,,True
2013-02-18 02:00:00,,260.17,0.0,0.0,90.0,clouds,overcast clouds,338.0,-12.979999999999961,,True
2013-02-18 03:00:00,,260.61,0.0,0.0,40.0,clouds,scattered clouds,295.0,-12.539999999999964,,True
2013-02-18 04:00:00,,260.52,0.0,0.0,75.0,clouds,broken clouds,735.0,-12.629999999999995,,True
2013-02-18 05:00:00,,260.75,0.0,0.0,1.0,clear,sky is clear,2231.0,-12.399999999999977,,True
2013-02-18 06:00:00,,260.88,0.0,0.0,1.0,clear,sky is clear,4570.0,-12.269999999999982,,True
2013-02-18 07:00:00,,261.12,0.0,0.0,20.0,clouds,few clouds,5512.0,-12.029999999999973,,True
2013-02-18 08:00:00,,262.21,0.0,0.0,75.0,clouds,broken clouds,4718.0,-10.939999999999998,,True
2013-02-18 09:00:00,,264.41,0.0,0.0,40.0,clouds,scattered clouds,4103.0,-8.739999999999952,,True
2013-02-18 10:00:00,,266.65,0.0,0.0,40.0,clouds,scattered clouds,3974.0,-6.5,,True
2013-02-18 11:00:00,,268.52,0.0,0.0,75.0,clouds,broken clouds,4277.0,-4.6299999999999955,,True
2013-02-18 12:00:00,,270.45,0.0,0.0,75.0,clouds,broken clouds,4680.0,-2.6999999999999886,,True
2013-02-18 13:00:00,,271.26,0.0,0.0,75.0,clouds,broken clouds,4677.0,-1.8899999999999864,,True
2013-02-18 14:00:00,,272.14,0.0,0.0,75.0,clouds,broken clouds,4876.0,-1.009999999999991,,True
2013-02-18 15:00:00,,272.33,0.0,0.0,90.0,clouds,overcast clouds,5046.0,-0.8199999999999932,,True
2013-02-18 16:00:00,,272.48,0.0,0.0,75.0,clouds,broken clouds,5466.0,-0.6699999999999591,,True
2013-02-18 17:00:00,,272.13,0.0,0.0,90.0,clouds,overcast clouds,5066.0,-1.0199999999999818,,True
2013-02-18 18:00:00,,271.84,0.0,0.0,90.0,clouds,overcast clouds,3825.0,-1.3100000000000023,,True
2013-02-18 19:00:00,,271.57,0.0,0.0,90.0,clouds,overcast clouds,2816.0,-1.579999999999984,,True
2013-02-18 20:00:00,,271.43,0.0,0.0,90.0,clouds,overcast clouds,2281.0,-1.7199999999999704,,True
2013-02-18 21:00:00,,271.25,0.0,0.0,90.0,clouds,overcast clouds,2062.0,-1.8999999999999773,,True
2013-02-18 22:00:00,,271.34,0.0,0.0,90.0,clouds,overcast clouds,1415.0,-1.8100000000000023,,True
2013-02-18 23:00:00,,271.47,0.0,0.0,1.0,clear,sky is clear,911.0,-1.67999999999995,,True
2013-02-19 00:00:00,,271.34,0.0,0.0,75.0,clouds,broken clouds,470.0,-1.8100000000000023,,False
2013-02-19 01:00:00,,271.07,0.0,0.0,75.0,clouds,broken clouds,292.0,-2.079999999999984,,False
2013-02-19 02:00:00,,271.25,0.0,0.0,75.0,clouds,broken clouds,235.0,-1.8999999999999773,,False
2013-02-19 04:00:00,,271.41,0.0,0.0,90.0,clouds,overcast clouds,776.0,-1.7399999999999523,,False
2013-02-19 05:00:00,,271.35,0.0,0.0,90.0,clouds,overcast clouds,2638.0,-1.7999999999999545,,False
2013-02-19 06:00:00,,271.23,0.0,0.0,90.0,clouds,overcast clouds,5741.0,-1.919999999999959,,False
2013-02-19 07:00:00,,270.99,0.0,0.0,90.0,clouds,overcast clouds,6996.0,-2.159999999999968,,False
2013-02-19 08:00:00,,271.63,0.0,0.0,90.0,haze,haze,6008.0,-1.5199999999999818,,False
2013-02-19 10:00:00,,273.17,0.0,0.0,90.0,haze,haze,4273.0,0.020000000000038654,,False
2013-02-19 11:00:00,,272.49,0.0,0.0,90.0,mist,mist,4493.0,-0.6599999999999682,,False
2013-02-19 13:00:00,,269.77,0.0,0.0,90.0,clouds,overcast clouds,4756.0,-3.3799999999999955,,False
2013-02-19 14:00:00,,268.33,0.0,0.0,90.0,clouds,overcast clouds,5120.0,-4.819999999999993,,False
2013-02-19 16:00:00,,265.84,0.0,0.0,90.0,clouds,overcast clouds,6425.0,-7.310000000000002,,False
2013-02-19 17:00:00,,264.7,0.0,0.0,90.0,clouds,overcast clouds,5936.0,-8.449999999999989,,False
2013-02-19 19:00:00,,262.6,0.0,0.0,90.0,snow,heavy snow,3126.0,-10.549999999999955,,False
2013-02-19 20:00:00,,261.95,0.0,0.0,90.0,snow,heavy snow,2731.0,-11.199999999999989,,False
2013-02-19 21:00:00,,261.02,0.0,0.0,90.0,mist,mist,2343.0,-12.129999999999995,,False
2013-02-19 22:00:00,,260.51,0.0,0.0,90.0,snow,heavy snow,1489.0,-12.639999999999986,,False
2013-02-20 01:00:00,,259.29,0.0,0.0,90.0,snow,heavy snow,295.0,-13.859999999999957,,False
2013-02-20 02:00:00,,258.89,0.0,0.0,75.0,snow,heavy snow,220.0,-14.259999999999991,,False
2013-02-20 04:00:00,,258.07,0.0,0.0,75.0,snow,heavy snow,751.0,-15.079999999999984,,False
2013-02-20 05:00:00,,257.83,0.0,0.0,75.0,haze,haze,2560.0,-15.319999999999993,,False
2013-02-20 07:00:00,,256.5,0.0,0.0,75.0,clouds,broken clouds,5909.0,-16.649999999999977,,False
2013-02-20 08:00:00,,256.3,0.0,0.0,75.0,snow,heavy snow,6125.0,-16.849999999999966,,False
2013-02-20 10:00:00,,257.4,0.0,0.0,40.0,haze,haze,4334.0,-15.75,,False
2013-02-20 11:00:00,,258.06,0.0,0.0,40.0,haze,haze,4608.0,-15.089999999999975,,False
2013-02-20 13:00:00,,259.21,0.0,0.0,1.0,clear,sky is clear,4964.0,-13.939999999999998,,False
2013-02-20 14:00:00,,259.44,0.0,0.0,1.0,clear,sky is clear,5276.0,-13.70999999999998,,False
2013-02-20 16:00:00,,259.24,0.0,0.0,1.0,clear,sky is clear,6723.0,-13.909999999999968,,False
